ZIP_CODE,CITY_NAME,COUNTY_NAME,COUNTY_FIPS_CODE,STATE_CODE,TOT_HOME_AVAILABLE_2020,TOT_HOME_AVAILABLE_2021,RT_BUILDING_PERMIT_YOY_2022_2021,AVG_PEOPLE_PER_HOME,EST_TOTAL_HOME_DEMAND_2030,TOT_BALANCE_INVENTORY,TOT_FX_CONSTRUCTION_5Y,TOT_HOUSING_UNIT,TOT_OWNER_OCCUPIED_HOUSING_UNIT,TOT_RENTER_OCCUPIED_HOUSING_UNIT,RT_VACANCY,RT_VACANCY_RENTAL,LBL_LATEST_HOUSING_YEAR_DATA,IDX_DEMAND_SUPPLY,UPDATED_AT
99129,Fruitland,Stevens County,53065,WA,408,415,-0.104026846,1.644607843,433.538003,25.53800298,,415,178,116,0.291566265,0,2021,55.02624212,12/3/2024
99126,Evans,Stevens County,53065,WA,377,358,-0.104026846,2.702917772,372.9303238,-4.069676153,,358,253,18,0.24301676,0,2021,47.48940999,12/3/2024
99181,Valley,Stevens County,53065,WA,1105,1206,-0.104026846,1.618099548,1187.19519,82.19519016,,1206,784,143,0.231343284,0,2021,56.23722461,12/3/2024
99101,Addy,Stevens County,53065,WA,694,727,-0.104026846,2.044668588,735.0824524,41.08245243,,727,534,77,0.159559835,0,2021,54.67742431,12/3/2024
99131,Gifford,Stevens County,53065,WA,168,127,-0.104026846,1.297619048,92.47706422,-75.52293578,,127,45,35,0.37007874,0,2021,2.430871854,12/3/2024
99167,Rice,Stevens County,53065,WA,371,399,-0.104026846,1.913746631,360.5492958,-10.45070423,,399,311,22,0.165413534,0.267,2021,45.70511651,12/3/2024
99151,Marcus,Stevens County,53065,WA,89,84,-0.104026846,1.97752809,94.05681818,5.056818182,,84,64,12,0.095238095,0,2021,54.43316287,12/3/2024
99034,Tumtum,Stevens County,53065,WA,127,206,-0.104026846,0.692913386,127,0,,206,56,65,0.412621359,0,2021,48.5980283,12/3/2024
99173,Springdale,Stevens County,53065,WA,764,731,-0.104026846,2.064136126,975.7108434,211.7108434,,731,475,107,0.203830369,0,2021,77.05661232,12/3/2024
99013,Ford,Stevens County,53065,WA,750,577,-0.104026846,2.474666667,593.2112069,-156.7887931,,577,254,258,0.112651646,0.023,2021,27.12875732,12/3/2024
99141,Kettle Falls,Stevens County,53065,WA,2817,2874,-0.104026846,2.09371672,3331.873856,514.8738555,,2874,1796,716,0.125956855,0,2021,67.36860157,12/3/2024
99137,Hunters,Stevens County,53065,WA,237,255,-0.104026846,1.506329114,295.4201681,58.42016807,,255,122,72,0.239215686,0,2021,73.91303228,12/3/2024
97011,Brightwood,Clackamas County,41005,OR,460,412,-0.195976155,1.767391304,509.7908979,49.79089791,,412,344,0,0.165048544,,2021,59.71421086,12/3/2024
97038,Molalla,Clackamas County,41005,OR,5788,6182,-0.195976155,2.678645473,6781.785862,993.7858617,,6182,4293,1686,0.032837269,0.015,2021,66.23109439,12/3/2024
97034,Lake Oswego,Clackamas County,41005,OR,8698,8870,-0.195976155,2.311795815,10737.10742,2039.10742,,8870,6312,1960,0.067418264,0.016,2021,72.67402336,12/3/2024
97067,Welches,Clackamas County,41005,OR,1573,1490,-0.195976155,1.273998729,1496.861776,-76.13822355,,1490,631,251,0.408053691,0,2021,43.62709929,12/3/2024
97089,Damascus,Clackamas County,41005,OR,4682,4853,-0.195976155,2.942545921,5486.7453,804.7453001,,4853,4540,255,0.01195137,0,2021,66.24989274,12/3/2024
97086,Happy Valley,Clackamas County,41005,OR,12194,12139,-0.195976155,2.59217648,13783.01218,1589.01218,,12139,7464,4125,0.04530851,0.04,2021,61.98075409,12/3/2024
97023,Estacada,Clackamas County,41005,OR,4454,4340,-0.195976155,2.353165694,5275.446618,821.4466177,,4340,3432,551,0.082258065,0,2021,67.53858227,12/3/2024
97035,Lake Oswego,Clackamas County,41005,OR,11734,11703,-0.195976155,2.277228567,11669.00872,-64.99128027,,11703,6976,3955,0.065965992,0.009,2021,48.02921132,12/3/2024
97045,Oregon City,Clackamas County,41005,OR,21105,21175,-0.195976155,2.679838901,22624.12117,1519.121168,,21175,15335,5154,0.032396694,0.048,2021,55.99017544,12/3/2024
97004,Beavercreek,Clackamas County,41005,OR,1783,1822,-0.195976155,2.223219293,2036.686176,253.6861756,,1822,1471,212,0.076289791,0.169,2021,63.21000605,12/3/2024
97070,Wilsonville,Clackamas County,41005,OR,10380,11035,-0.195976155,2.424181118,12018.07893,1638.078925,,11035,5455,5124,0.041323063,0.04,2021,64.80496789,12/3/2024
97009,Boring,Clackamas County,41005,OR,2995,3233,-0.195976155,2.737228715,3401.980971,406.980971,,3233,2684,443,0.032786885,0,2021,62.55338112,12/3/2024
97068,West Linn,Clackamas County,41005,OR,11573,11711,-0.195976155,2.599585242,12291.19149,718.1914908,,11711,9550,1753,0.03483904,0.021,2021,54.97123268,12/3/2024
97013,Canby,Clackamas County,41005,OR,8766,9141,-0.195976155,2.783025325,9643.462371,877.4623709,,9141,6350,2602,0.020676075,0.013,2021,58.87796828,12/3/2024
97042,Mulino,Clackamas County,41005,OR,1128,1056,-0.195976155,2.550531915,999.3993743,-128.6006257,,1056,899,94,0.059659091,0.236,2021,36.88962898,12/3/2024
97022,Eagle Creek,Clackamas County,41005,OR,1594,1409,-0.195976155,2.457967378,1459.742726,-134.2572741,,1409,1069,281,0.041873669,0,2021,39.94808915,12/3/2024
97027,Gladstone,Clackamas County,41005,OR,5061,4980,-0.195976155,2.565500889,5055.932763,-5.067236599,,4980,3109,1761,0.022088353,0.036,2021,48.49520338,12/3/2024
97049,Rhododendron,Clackamas County,41005,OR,2350,2473,-0.195976155,0.734042553,2508.028986,158.0289855,,2473,793,86,0.644561262,0.317,2021,55.50412148,12/3/2024
97028,Government Camp,Clackamas County,41005,OR,834,626,-0.195976155,0.194244604,1137.740741,303.7407407,,626,87,24,0.822683706,0.692,2021,86.0005205,12/3/2024
97267,Portland,Clackamas County,41005,OR,14186,13282,-0.195976155,2.343860144,13480.3265,-705.6735038,,13282,9260,3597,0.031998193,0.024,2021,43.4893636,12/3/2024
97222,Portland,Clackamas County,41005,OR,17014,16732,-0.195976155,2.169037263,18660.35254,1646.352536,,16732,8674,7124,0.055821181,0.047,2021,58.53559262,12/3/2024
97055,Sandy,Clackamas County,41005,OR,7167,7238,-0.195976155,2.595228129,8060.948387,893.9483871,,7238,5528,1313,0.054849406,0,2021,61.40771726,12/3/2024
97015,Clackamas,Clackamas County,41005,OR,9632,9307,-0.195976155,2.526162791,10637.47756,1005.47756,,9307,5782,3327,0.02127431,0.03,2021,59.3186372,12/3/2024
97017,Colton,Clackamas County,41005,OR,1281,1200,-0.195976155,2.956284153,1103.073937,-177.9260628,,1200,1109,59,0.026666667,0,2021,34.33361272,12/3/2024
98353,Manchester,Kitsap County,53035,WA,18,17,-0.063848921,1,31,13,,17,0,17,0,0,2021,100,12/3/2024
98367,Port Orchard,Kitsap County,53035,WA,12494,12178,-0.063848921,2.436929726,13738.59888,1244.598877,,12178,9828,1620,0.059944162,0.05,2021,58.8284008,12/3/2024
98366,Port Orchard,Kitsap County,53035,WA,14778,14947,-0.063848921,2.403775883,17288.21738,2510.21738,,14947,9157,4890,0.060212752,0.038,2021,66.04255593,12/3/2024
98315,Silverdale,Kitsap County,53035,WA,1271,1159,-0.063848921,5.369787569,1012.889231,-258.1107692,,1159,11,1063,0.073339085,0.047,2021,27.74235964,12/3/2024
98392,Suquamish,Kitsap County,53035,WA,1456,1473,-0.063848921,2.100961538,1583.084668,127.0846682,,1473,1016,354,0.069925322,0.014,2021,57.56189373,12/3/2024
98314,Bremerton,Kitsap County,53035,WA,21,28,-0.063848921,155.7142857,14.53944954,-6.460550459,,28,0,28,0,0,2021,17.00336205,12/3/2024
98383,Silverdale,Kitsap County,53035,WA,9558,9312,-0.063848921,2.388051894,10127.92061,569.9206134,,9312,4932,3866,0.055197595,0.03,2021,54.72168567,12/3/2024
98310,Bremerton,Kitsap County,53035,WA,9485,9704,-0.063848921,2.154032683,10436.70329,951.703294,,9704,4629,4419,0.067600989,0.031,2021,58.90254865,12/3/2024
98380,Seabeck,Kitsap County,53035,WA,1984,2345,-0.063848921,2.165322581,3164.886406,1180.886406,,2345,1733,202,0.174840085,0.151,2021,100,12/3/2024
98364,Port Gamble,Kitsap County,53035,WA,40,20,-0.063848921,2.05,45.36585366,5.365853659,,20,0,20,0,0,2021,62.3746387,12/3/2024
98342,Indianola,Kitsap County,53035,WA,761,781,-0.063848921,1.67674113,862.9835423,101.9835423,,781,515,96,0.217669654,0.05,2021,62.36089742,12/3/2024
98359,Olalla,Kitsap County,53035,WA,1928,1921,-0.063848921,2.627074689,1964.923198,36.92319842,,1921,1530,338,0.027589797,0.029,2021,50.5648085,12/3/2024
98340,Hansville,Kitsap County,53035,WA,1882,1868,-0.063848921,1.817747078,1672.950015,-209.0499854,,1868,1358,187,0.172912206,0,2021,37.19043403,12/3/2024
98110,Bainbridge Island,Kitsap County,53035,WA,10870,10430,-0.063848921,2.286936523,11050.59093,180.5909329,,10430,7885,1939,0.05810163,0.004,2021,50.30422831,12/3/2024
98370,Poulsbo,Kitsap County,53035,WA,14001,13793,-0.063848921,2.288693665,15392.62355,1391.623549,,13793,9840,3053,0.065250489,0.026,2021,58.80568975,12/3/2024
98311,Bremerton,Kitsap County,53035,WA,10987,10482,-0.063848921,2.552289069,10601.07193,-385.9280722,,10482,7240,2781,0.043980156,0.064,2021,44.99065747,12/3/2024
98337,Bremerton,Kitsap County,53035,WA,3868,3858,-0.063848921,1.86737332,5151.62121,1283.62121,,3858,1669,1861,0.085018144,0.067,2021,82.67915651,12/3/2024
98345,Keyport,Kitsap County,53035,WA,239,216,-0.063848921,1.418410042,226.3097345,-12.69026549,,216,57,105,0.25,0,2021,43.14501759,12/3/2024
98312,Bremerton,Kitsap County,53035,WA,13771,13831,-0.063848921,2.210224385,15150.95039,1379.950389,,13831,7978,4834,0.073675078,0.042,2021,58.88912215,12/3/2024
98346,Kingston,Kitsap County,53035,WA,4273,4294,-0.063848921,2.170138076,4496.948884,223.9488839,,4294,3095,770,0.099906847,0.045,2021,53.98047271,12/3/2024
97416,Camas Valley,Douglas County,41019,OR,516,486,-0.304615385,2.40503876,531.8001612,15.80016116,,486,304,66,0.238683128,0,2021,51.74270034,12/3/2024
97473,Scottsburg,Douglas County,41019,OR,195,178,-0.304615385,1.502564103,127.78157,-67.21843003,,178,104,20,0.303370787,0,2021,13.19688424,12/3/2024
97441,Gardiner,Douglas County,41019,OR,206,216,-0.304615385,2.262135922,200.2532189,-5.746781116,,216,26,129,0.282407407,0,2021,45.73305236,12/3/2024
97496,Winston,Douglas County,41019,OR,3218,2926,-0.304615385,2.381292728,3070.60107,-147.3989299,,2926,1922,798,0.070403281,0,2021,43.89397932,12/3/2024
97442,Glendale,Douglas County,41019,OR,1144,1136,-0.304615385,2.027097902,863.796464,-280.203536,,1136,651,355,0.11443662,0,2021,23.44379231,12/3/2024
97410,Azalea,Douglas County,41019,OR,389,367,-0.304615385,1.455012853,337.4540636,-51.5459364,,367,145,108,0.310626703,0,2021,34.98958725,12/3/2024
97486,Umpqua,Douglas County,41019,OR,453,364,-0.304615385,1.474613687,507.9296407,54.92964072,,364,257,14,0.255494505,0,2021,61.05097417,12/3/2024
97469,Riddle,Douglas County,41019,OR,1145,1062,-0.304615385,2.43580786,1234.908569,89.90856938,,1062,824,190,0.04519774,0,2021,56.66218846,12/3/2024
97435,Drain,Douglas County,41019,OR,1192,1144,-0.304615385,1.820469799,1657.264516,465.2645161,,1144,737,247,0.13986014,0,2021,88.68352049,12/3/2024
97462,Oakland,Douglas County,41019,OR,1840,1878,-0.304615385,2.181521739,2445.540608,605.5406079,,1878,1333,425,0.063897764,0,2021,82.39587202,12/3/2024
97471,Roseburg,Douglas County,41019,OR,13766,13567,-0.304615385,2.307278803,15352.28424,1586.284239,,13567,9559,3028,0.072234097,0.052,2021,60.43217062,12/3/2024
97467,Reedsport,Douglas County,41019,OR,2638,2729,-0.304615385,1.90181956,2976.097269,338.0972693,,2729,1682,748,0.109563943,0,2021,61.7602868,12/3/2024
97417,Canyonville,Douglas County,41019,OR,1222,1154,-0.304615385,1.840425532,950.867052,-271.132948,,1154,696,352,0.091854419,0.043,2021,25.81168511,12/3/2024
97447,Idleyld Park,Douglas County,41019,OR,328,326,-0.304615385,1.478658537,220.4701031,-107.5298969,,326,159,74,0.285276074,0,2021,14.9299034,12/3/2024
97495,Winchester,Douglas County,41019,OR,681,858,-0.304615385,2.302496329,952.4445153,271.4445153,,858,709,149,0,0,2021,89.53328357,12/3/2024
97436,Elkton,Douglas County,41019,OR,451,445,-0.304615385,1.640798226,591.1756757,140.1756757,,445,237,76,0.296629213,0,2021,80.51779146,12/3/2024
97457,Myrtle Creek,Douglas County,41019,OR,4454,4311,-0.304615385,2.327121688,3723.913555,-730.0864448,,4311,2895,1054,0.083971236,0.021,2021,31.76401692,12/3/2024
97443,Glide,Douglas County,41019,OR,1056,998,-0.304615385,2.783143939,1311.466485,255.4664852,,998,638,309,0.051102204,0,2021,73.44271695,12/3/2024
97499,Yoncalla,Douglas County,41019,OR,866,798,-0.304615385,2.158198614,860.9031568,-5.096843232,,798,622,110,0.082706767,0,2021,47.99359702,12/3/2024
97479,Sutherlin,Douglas County,41019,OR,4606,4697,-0.304615385,2.144159792,5097.101458,491.1014581,,4697,2870,1621,0.043857782,0,2021,59.54794547,12/3/2024
97484,Tiller,Douglas County,41019,OR,109,118,-0.304615385,1.247706422,116.2132353,7.213235294,,118,60,28,0.254237288,0.391,2021,55.39424386,12/3/2024
97494,Wilbur,Douglas County,41019,OR,51,33,-0.304615385,1,53,2,,33,33,0,0,,2021,52.6254153,12/3/2024
97429,Days Creek,Douglas County,41019,OR,400,381,-0.304615385,2.2025,374.5743473,-25.42565267,,381,221,126,0.089238845,0,2021,42.07009569,12/3/2024
97481,Tenmile,Douglas County,41019,OR,387,402,-0.304615385,2.260981912,289.2548571,-97.74514286,,402,319,56,0.067164179,0,2021,22.65935468,12/3/2024
97470,Roseburg,Douglas County,41019,OR,9120,8904,-0.304615385,2.045942982,8561.822177,-558.177823,,8904,5182,3214,0.05705301,0,2021,42.31250728,12/3/2024
99180,Usk,Pend Oreille County,53051,WA,640,527,-0.050632911,1.6640625,474.741784,-165.258216,,527,241,73,0.404174573,0,2021,22.07967026,12/3/2024
99139,Ione,Pend Oreille County,53051,WA,843,612,-0.050632911,1.588374852,537.0268857,-305.9731143,,612,273,78,0.426470588,0.049,2021,11.32289234,12/3/2024
99119,Cusick,Pend Oreille County,53051,WA,1190,1295,-0.050632911,1.087394958,1469.567233,279.5672334,,1295,607,89,0.462548263,0.198,2021,72.72500202,12/3/2024
99152,Metaline,Pend Oreille County,53051,WA,83,96,-0.050632911,1.469879518,48.98360656,-34.01639344,,96,60,10,0.270833333,0,2021,6.508533046,12/3/2024
99153,Metaline Falls,Pend Oreille County,53051,WA,396,393,-0.050632911,1.065656566,349.0805687,-46.91943128,,393,143,110,0.356234097,0.172,2021,36.42997517,12/3/2024
99156,Newport,Pend Oreille County,53051,WA,4909,4787,-0.050632911,1.783458953,5787.068989,878.0689891,,4787,2862,877,0.218926259,0.029,2021,66.96760511,12/3/2024
97338,Dallas,Polk County,41053,OR,8839,9178,-0.218543046,2.539766942,10089.90218,1250.902178,,9178,6619,2201,0.039006319,0.057,2021,63.13198155,12/3/2024
97361,Monmouth,Polk County,41053,OR,4387,4495,-0.218543046,2.855710052,5209.5625,822.5625,,4495,1998,2158,0.07541713,0.017,2021,67.85397238,12/3/2024
97344,Falls City,Polk County,41053,OR,590,668,-0.218543046,2.952542373,586.9517796,-3.048220436,,668,482,171,0.02245509,0.071,2021,48.06743971,12/3/2024
97304,Salem,Polk County,41053,OR,13262,13753,-0.218543046,2.445709546,15580.34561,2318.345614,,13753,8590,4559,0.043917691,0.031,2021,66.55084929,12/3/2024
97371,Rickreall,Polk County,41053,OR,304,330,-0.218543046,1.947368421,277.2972973,-26.7027027,,330,198,132,0,0,2021,39.57722567,12/3/2024
97347,Grand Ronde,Polk County,41053,OR,780,669,-0.218543046,2.030769231,735.1893939,-44.81060606,,669,241,307,0.180866966,0.229,2021,42.6980589,12/3/2024
97351,Independence,Polk County,41053,OR,3733,3520,-0.218543046,3.094294133,3813.14752,80.1475197,,3520,2052,1284,0.052272727,0.033,2021,50.80296254,12/3/2024
97213,Portland,Multnomah County,41051,OR,15065,14822,0.032679739,2.17822768,14830.40561,-234.5943928,,14822,9286,5003,0.035960059,0.009,2021,46.99879422,12/3/2024
97215,Portland,Multnomah County,41051,OR,7678,7721,0.032679739,2.260224017,8093.445546,415.4455457,,7721,4459,2876,0.049993524,0.037,2021,54.15488942,12/3/2024
97230,Portland,Multnomah County,41051,OR,16303,16878,0.032679739,2.447402319,18021.14825,1718.148246,,16878,9992,5833,0.062388909,0.061,2021,59.42125234,12/3/2024
97216,Portland,Multnomah County,41051,OR,7204,7230,0.032679739,2.464880622,7526.530833,322.5308329,,7230,3912,3074,0.033748271,0.023,2021,53.19594478,12/3/2024
97205,Portland,Multnomah County,41051,OR,5976,6324,0.032679739,1.284973226,9400.974085,3424.974085,,6324,1207,4513,0.095509171,0.079,2021,100,12/3/2024
97211,Portland,Multnomah County,41051,OR,14898,14888,0.032679739,2.398845483,14551.16649,-346.8335105,,14888,9315,4873,0.047017732,0.02,2021,46.20715465,12/3/2024
97217,Portland,Multnomah County,41051,OR,15778,16286,0.032679739,2.210736469,16502.19306,724.1930564,,16286,8863,6413,0.062016456,0.038,2021,53.31177182,12/3/2024
97212,Portland,Multnomah County,41051,OR,12034,11850,0.032679739,2.390726276,13022.40257,988.4025721,,11850,7561,3772,0.043628692,0.031,2021,57.0330733,12/3/2024
97080,Gresham,Multnomah County,41051,OR,16387,16892,0.032679739,2.740403979,19324.88801,2937.888013,,16892,11862,4499,0.031434999,0.032,2021,67.00995882,12/3/2024
97239,Portland,Multnomah County,41051,OR,9839,9839,0.032679739,1.894196565,10391.21302,552.2130171,,9839,4291,4948,0.060981807,0.041,2021,54.36196527,12/3/2024
97209,Portland,Multnomah County,41051,OR,15263,15541,0.032679739,1.298827229,19020.23567,3757.235674,,15541,3218,10576,0.112412329,0.062,2021,73.87890188,12/3/2024
97220,Portland,Multnomah County,41051,OR,12221,12183,0.032679739,2.398985353,11317.70145,-903.2985538,,12183,6499,5026,0.054009686,0.038,2021,41.00721841,12/3/2024
97218,Portland,Multnomah County,41051,OR,5889,6408,0.032679739,2.490405841,6317.845766,428.8457657,,6408,3531,2527,0.054619226,0.035,2021,56.0766767,12/3/2024
97206,Portland,Multnomah County,41051,OR,21893,21950,0.032679739,2.477869639,22104.47198,211.4719805,,21950,14220,7118,0.027881549,0.012,2021,49.59002699,12/3/2024
97030,Gresham,Multnomah County,41051,OR,15829,16355,0.032679739,2.462568703,17052.51916,1223.519164,,16355,6765,8634,0.058453072,0.055,2021,56.53620644,12/3/2024
97221,Portland,Multnomah County,41051,OR,5282,5588,0.032679739,2.291556229,6098.039326,816.0393258,,5588,3809,1530,0.044559771,0.038,2021,64.46434926,12/3/2024
97210,Portland,Multnomah County,41051,OR,7064,7376,0.032679739,1.61310872,7448.970952,384.9709522,,7376,2424,4223,0.098834056,0.077,2021,54.19484153,12/3/2024
97219,Portland,Multnomah County,41051,OR,18772,19149,0.032679739,2.30524185,20918.41253,2146.412534,,19149,12993,5313,0.044023187,0.085,2021,60.3406804,12/3/2024
97232,Portland,Multnomah County,41051,OR,8501,8788,0.032679739,1.663333725,10401.40035,1900.400354,,8788,2189,6056,0.061788803,0.04,2021,71.55627035,12/3/2024
97236,Portland,Multnomah County,41051,OR,13585,14012,0.032679739,2.920058888,13455.55056,-129.4494442,,14012,7561,5723,0.051955467,0.032,2021,47.61943082,12/3/2024
97233,Portland,Multnomah County,41051,OR,14344,14573,0.032679739,2.703499721,12801.92475,-1542.075247,,14573,6762,7071,0.050778838,0.048,2021,37.55727176,12/3/2024
97201,Portland,Multnomah County,41051,OR,10110,10206,0.032679739,1.73669634,10840.12188,730.1218818,,10206,2717,6421,0.104644327,0.087,2021,56.01467775,12/3/2024
97024,Fairview,Multnomah County,41051,OR,4688,4881,0.032679739,2.13609215,6153.29259,1465.29259,,4881,2635,2162,0.017209588,0.018,2021,80.6976781,12/3/2024
97204,Portland,Multnomah County,41051,OR,512,431,0.032679739,2.26953125,337.0740103,-174.9259897,,431,21,410,0,0,2021,13.5108921,12/3/2024
97019,Corbett,Multnomah County,41051,OR,1316,1241,0.032679739,2.510638298,1201.288136,-114.7118644,,1241,999,152,0.07252216,0,2021,39.64611241,12/3/2024
97202,Portland,Multnomah County,41051,OR,19151,19146,0.032679739,2.284162707,20705.18,1554.180002,,19146,9407,8858,0.046014833,0.046,2021,56.93241034,12/3/2024
97227,Portland,Multnomah County,41051,OR,3315,3437,0.032679739,1.783107089,3774.871426,459.8714262,,3437,814,2443,0.052371254,0.015,2021,62.84479908,12/3/2024
97060,Troutdale,Multnomah County,41051,OR,7239,7356,0.032679739,3.057466501,7574.244883,335.2448832,,7356,4960,2082,0.042686243,0.049,2021,53.35408611,12/3/2024
97214,Portland,Multnomah County,41051,OR,14949,15491,0.032679739,1.896314135,17322.55189,2373.551891,,15491,4699,9713,0.069653347,0.046,2021,64.90412948,12/3/2024
97203,Portland,Multnomah County,41051,OR,13454,13166,0.032679739,2.583543927,13327.81674,-126.1832619,,13166,7345,5315,0.038432326,0.014,2021,47.63483407,12/3/2024
97231,Portland,Multnomah County,41051,OR,1862,1721,0.032679739,2.134801289,1717.255849,-144.7441509,,1721,1310,257,0.089482859,0.092,2021,40.61468343,12/3/2024
97266,Portland,Multnomah County,41051,OR,13919,13607,0.032679739,2.64516129,14636.53659,717.5365854,,13607,7404,5631,0.042037187,0.038,2021,53.89221873,12/3/2024
99354,Richland,Benton County,53005,WA,10053,10416,-0.360474308,2.376504526,12388.78347,2335.783475,,10416,5911,3925,0.055683564,0.078,2021,72.45967675,12/3/2024
99336,Kennewick,Benton County,53005,WA,21159,21007,-0.360474308,2.469823716,21554.1699,395.1699037,,21007,9856,9618,0.072975675,0.063,2021,50.51604448,12/3/2024
99352,Richland,Benton County,53005,WA,13425,14506,-0.360474308,2.401936685,18083.74062,4658.740619,,14506,9390,4298,0.056390459,0.036,2021,84.23639407,12/3/2024
99337,Kennewick,Benton County,53005,WA,11597,11537,-0.360474308,2.766232646,12904.19302,1307.193017,,11537,9618,1416,0.043598856,0.019,2021,60.17400399,12/3/2024
99346,Plymouth,Benton County,53005,WA,199,132,-0.360474308,2.226130653,206.6365688,7.636568849,,132,111,21,0,0,2021,52.53904921,12/3/2024
99338,Kennewick,Benton County,53005,WA,6263,6173,-0.360474308,2.949544947,7796.117848,1533.117848,,6173,5002,855,0.051190669,0.077,2021,73.73753038,12/3/2024
99353,West Richland,Benton County,53005,WA,5431,5917,-0.360474308,3.015282637,7095.188935,1664.188935,,5917,4672,943,0.051039378,0,2021,80.06727675,12/3/2024
99350,Prosser,Benton County,53005,WA,5114,5128,-0.360474308,2.778255768,5444.78308,330.78308,,5128,3007,1827,0.057332293,0.01,2021,55.24075075,12/3/2024
99320,Benton City,Benton County,53005,WA,3699,3677,-0.360474308,2.621248986,3959.181312,260.1813119,,3677,2918,527,0.063094914,0.009,2021,55.82165529,12/3/2024
98860,Wilson Creek,Grant County,53025,WA,143,157,-0.137190083,1.496503497,137.6542056,-5.345794393,,157,107,20,0.191082803,0,2021,44.75883696,12/3/2024
98832,Marlin,Grant County,53025,WA,93,67,-0.137190083,2.47311828,78.44347826,-14.55652174,,67,50,12,0.074626866,0,2021,32.52350107,12/3/2024
98824,George,Grant County,53025,WA,190,51,-0.137190083,3.063157895,124.0549828,-65.94501718,,51,34,12,0.098039216,0,2021,12.95357741,12/3/2024
98848,Quincy,Grant County,53025,WA,4970,5053,-0.137190083,2.500402414,5773.070733,803.0707331,,5053,2402,1155,0.296061745,0.058,2021,65.19240536,12/3/2024
99357,Royal City,Grant County,53025,WA,1559,1326,-0.137190083,2.8466966,1412.163137,-146.8368635,,1326,532,501,0.220965309,0.016,2021,38.92522118,12/3/2024
99349,Mattawa,Grant County,53025,WA,3063,2483,-0.137190083,2.998367613,2037.108449,-1025.891551,,2483,1167,981,0.134917439,0,2021,14.20123156,12/3/2024
99133,Grand Coulee,Grant County,53025,WA,1011,917,-0.137190083,1.65578635,901.0824373,-109.9175627,,917,451,269,0.214830971,0,2021,37.43249482,12/3/2024
99115,Coulee City,Grant County,53025,WA,945,961,-0.137190083,1.373544974,958.1047766,13.10477658,,961,392,118,0.46930281,0.048,2021,50.02219674,12/3/2024
99135,Hartline,Grant County,53025,WA,182,178,-0.137190083,2.054945055,258.4010695,76.40106952,,178,146,21,0.061797753,0,2021,91.70937547,12/3/2024
99321,Beverly,Grant County,53025,WA,170,218,-0.137190083,2.870588235,253.6065574,83.60655738,,218,42,76,0.458715596,0.339,2021,99.1054226,12/3/2024
98837,Moses Lake,Grant County,53025,WA,16931,17546,-0.137190083,2.595948261,19901.39818,2970.398184,,17546,10085,6081,0.078650405,0.068,2021,66.61557287,12/3/2024
98857,Warden,Grant County,53025,WA,1324,1319,-0.137190083,2.66918429,1423.281268,99.28126769,,1319,841,362,0.087945413,0.072,2021,56.29895293,12/3/2024
98851,Soap Lake,Grant County,53025,WA,2248,2140,-0.137190083,2.127669039,2795.077566,547.0775664,,2140,1252,491,0.185514019,0.144,2021,73.59089906,12/3/2024
98823,Ephrata,Grant County,53025,WA,4398,4874,-0.137190083,2.66939518,5559.686371,1161.686371,,4874,3035,1494,0.070783751,0.054,2021,75.72474384,12/3/2024
99123,Electric City,Grant County,53025,WA,523,552,-0.137190083,1.896749522,271.5171371,-251.4828629,,552,381,68,0.186594203,0,2021,0,12/3/2024
97527,Grants Pass,Josephine County,41033,OR,16097,15362,-0.071698113,2.306019755,17051.02478,954.0247845,,15362,10126,4437,0.052011457,0.032,2021,54.68467729,12/3/2024
97526,Grants Pass,Josephine County,41033,OR,15815,15911,-0.071698113,2.232184635,16202.96074,387.9607388,,15911,9803,5312,0.050028282,0.028,2021,51.11734129,12/3/2024
97544,Williams,Josephine County,41033,OR,1164,982,-0.071698113,2.228522337,929.3153431,-234.6846569,,982,708,181,0.094704684,0,2021,27.89207353,12/3/2024
97543,Wilderville,Josephine County,41033,OR,297,383,-0.071698113,1.622895623,242.7759336,-54.22406639,,383,179,83,0.315926893,0,2021,29.84811871,12/3/2024
97531,Kerby,Josephine County,41033,OR,134,99,-0.071698113,2.291044776,261.4527687,127.4527687,,99,85,14,0,0,2021,100,12/3/2024
97532,Merlin,Josephine County,41033,OR,1192,1067,-0.071698113,2.198825503,1184.2686,-7.731400229,,1067,858,123,0.080599813,0,2021,47.93191908,12/3/2024
97523,Cave Junction,Josephine County,41033,OR,3244,3345,-0.071698113,1.814118372,3712.547154,468.5471538,,3345,2196,727,0.126158445,0,2021,63.43126758,12/3/2024
97538,Selma,Josephine County,41033,OR,891,992,-0.071698113,2.03030303,1063.38806,172.3880597,,992,666,66,0.262096774,0,2021,68.4678066,12/3/2024
97534,O Brien,Josephine County,41033,OR,530,439,-0.071698113,1.356603774,705.4381085,175.4381085,,439,358,0,0.184510251,,2021,82.59275943,12/3/2024
97497,Wolf Creek,Josephine County,41033,OR,809,742,-0.071698113,1.856613103,471.2882823,-337.7117177,,742,516,173,0.071428571,0,2021,5.72727131,12/3/2024
98274,Mount Vernon,Skagit County,53057,WA,7605,7423,-0.213855422,2.412360289,8043.160089,438.1600894,,7423,5338,1512,0.07719251,0,2021,54.51496798,12/3/2024
98283,Rockport,Skagit County,53057,WA,155,179,-0.213855422,2.258064516,136.4,-18.6,,179,179,0,0,,2021,36.27422409,12/3/2024
